country_code,YEARS,tech_overall_index,  ICT,  skills,research_dev,  Industry_activity,finance_access
LBY,2009,0.170339823,0.09125156,0.579164267,0.101200365,0.193739221,0.251781732
LBY,2010,0.173953936,0.111177176,0.566172719,0.098418921,0.080367431,0.315013826
LBY,2011,0.209292516,0.12330918,0.524806619,0.070235476,0.158654407,0.27527678
LBY,2012,0.228017584,0.194194347,0.545363009,0.105026238,0.140966252,0.458579004
LBY,2013,0.161834776,0.140585542,0.487887383,0.095983259,0.158759937,0.318643123
LBY,2014,0.187877089,0.12994349,0.462028116,0.121493235,0.122978248,0.363570839
LBY,2015,0.273485899,0.13612248,0.451830983,0.13016437,0.219102264,0.461879849
LBY,2016,0.321326911,0.138669774,0.444298208,0.123555236,0.335684329,0.5454126
LBY,2017,0.260704726,0.122577168,0.389414877,0.119312301,0.281520724,0.560230672
LBY,2018,0.244131014,0.168440133,0.382201433,0.124629743,0.292013109,0.450080067
LBY,2019,0.242747128,0.173507199,0.392078012,0.137819991,0.280492872,0.39820841
LTU,2008,0.594079256,0.545712292,0.860880673,0.214853302,0.495669603,0.696124136
LTU,2009,0.654892266,0.69304651,0.853218496,0.262218863,0.555304468,0.715416312
LTU,2010,0.581017971,0.474526167,0.854106844,0.257128775,0.516327202,0.696628511
LTU,2011,0.631537318,0.501332462,0.850279689,0.322540134,0.561653376,0.688771963
LTU,2012,0.570487797,0.568722308,0.852171361,0.198584512,0.515964925,0.657725871
LTU,2013,0.673030376,0.890944481,0.813679993,0.227863729,0.591441989,0.638516605
LTU,2014,0.686704576,0.905054331,0.796990395,0.261331022,0.553163588,0.592998624
LTU,2015,0.672905564,0.86711812,0.787365794,0.293000758,0.582759619,0.561957657
LTU,2016,0.68541652,0.870203614,0.762687922,0.347045869,0.61124599,0.569504082
LTU,2017,0.64786005,0.828250766,0.67225951,0.33158797,0.572372079,0.601944685
LTU,2018,0.660385907,0.821133792,0.678090155,0.377988011,0.593297362,0.589664638
LTU,2019,0.654745162,0.828650355,0.679855704,0.354375571,0.59883064,0.597192526
LUX,2008,0.782131314,0.814347208,0.796891034,0.297645599,0.870652437,0.777297199
LUX,2009,0.786260784,0.65899086,0.792554617,0.294254303,0.870997012,0.846405149
LUX,2010,0.834544718,0.770139992,0.855794728,0.344453037,0.861100912,0.830626428
LUX,2011,0.829733193,0.798915327,0.827458441,0.322998852,0.831816256,0.786660254
LUX,2012,0.827154756,0.801205337,0.845381856,0.354035467,0.822511852,0.777201295
LUX,2013,0.845371425,0.841640353,0.833102882,0.325695664,0.832359791,0.775648177
LUX,2014,0.873868465,0.794189811,0.836515605,0.418490797,0.814650118,0.7652753
LUX,2015,0.848495722,0.771435261,0.861280203,0.394406945,0.791266561,0.751501679
LUX,2016,0.860902309,0.84340924,0.811554551,0.449004799,0.784346461,0.771190584
LUX,2017,0.87269181,0.902936935,0.727826417,0.473762542,0.784776151,0.807074606
LUX,2018,0.876162648,0.978062749,0.728960574,0.459643304,0.773240566,0.813405275
LUX,2019,0.874255598,0.9749645,0.732976973,0.470421433,0.724865437,0.829914451
MDG,2008,0.092019655,0.195275769,0.190283835,0,0.293747932,0.29482016
MDG,2009,0.105353072,0.145204499,0.180791676,0,0.481691539,0.31598118
MDG,2010,0.097285271,0.146174431,0.179413319,0,0.375343084,0.301174194
MDG,2011,0.177712381,0.211926296,0.182192937,0.055660311,0.415483266,0.309449405
MDG,2012,0.170689344,0.40063408,0.174588054,0.055487551,0.411201447,0.316553474
MDG,2013,0.104199313,0.363933593,0.15405795,0,0.343984217,0.309523493
MDG,2014,0.132377356,0.329739869,0.149414673,0.033889674,0.401010335,0.282435089
MDG,2015,0.114748582,0.313317716,0.145139158,0.033316612,0.238205731,0.260810673
MDG,2016,0.10508392,0.308767021,0.13721171,0.032731473,0.237383261,0.274015486
MDG,2017,0.052722879,0.214722574,0.127978548,0.032242753,0.153281361,0.290138841
MDG,2018,0.144862145,0.44419831,0.129782841,0.06379997,0.252844364,0.30605793
MDG,2019,0.159655392,0.420015395,0.129464179,0.074042909,0.33399725,0.323097915
MWI,2008,0.028428517,0.091329955,0.20741491,0,0.170587882,0.195390493
MWI,2009,0.050682172,0,0.185213938,0,0.444214344,0.302102715
MWI,2010,0.028755052,0,0.19574146,0,0.251174301,0.316881925
MWI,2011,0.148963749,0.004231808,0.189982534,0.070235476,0.500786841,0.36358738
MWI,2012,0.12563324,0,0.184412986,0.035008743,0.592959762,0.384126335
MWI,2013,0.141990021,0.012033497,0.169040576,0.068379864,0.666439652,0.388125539
MWI,2014,0.142935082,0.016218718,0.160936013,0.053713858,0.659171343,0.309089333
MWI,2015,0.208104551,0.343407601,0.161333218,0,0.585652709,0.255308688
MWI,2016,0.148319602,0.338776469,0.154750824,0.032731473,0.279646695,0.272987962
MWI,2017,0.104863562,0.052425824,0.134851396,0.032242753,0.479243875,0.259087771
MWI,2018,0.101453044,0.097451098,0.141198874,0.050560281,0.394286305,0.259107709
MWI,2019,0.123818517,0.10879688,0.141074926,0.074042909,0.44489342,0.273519814
MYS,2008,0.610275209,0.489860833,0.528964579,0.398164094,0.751496971,0.811511457
MYS,2009,0.580173254,0.404579997,0.521692157,0.399736762,0.742230415,0.825857341
MYS,2010,0.593514741,0.408775866,0.522467911,0.438379824,0.758872032,0.840875149
MYS,2011,0.60181421,0.4149988,0.500567317,0.439788073,0.774677277,0.823594928
MYS,2012,0.580561876,0.406181574,0.518420577,0.41525662,0.760742128,0.8260144
MYS,2013,0.592935741,0.39534843,0.481573343,0.461006016,0.810670734,0.831233561
MYS,2014,0.620361269,0.462001771,0.461784124,0.474606335,0.790213645,0.827113271
MYS,2015,0.609053314,0.402133435,0.466843277,0.475948393,0.797248781,0.822011411
MYS,2016,0.61917758,0.428474665,0.477425009,0.458139032,0.806869447,0.832960606
MYS,2017,0.665906608,0.659442186,0.441545785,0.492913008,0.774100781,0.858048558
MYS,2018,0.69017911,0.754998386,0.457063079,0.505711019,0.786020875,0.844155669
MYS,2019,0.706721067,0.810971499,0.456804901,0.490240961,0.805100441,0.85677135
MDV,2008,0.267603815,0.25547871,0.567074716,0,0.09581919,0.680639565
MDV,2009,0.246835783,0.218941584,0.545462608,0,0.182611436,0.711398184
MDV,2010,0.287402153,0.319481611,0.530233562,0,0.256905198,0.676588297
MDV,2011,0.325587601,0.327280521,0.501954258,0,0.343992412,0.641725719
MDV,2012,0.273451418,0.322414458,0.523792863,0,0.292914599,0.623951256
MDV,2013,0.283944994,0.392424017,0.520095408,0,0.332255483,0.577482879
MDV,2014,0.273064137,0.388367683,0.521273077,0,0.211888909,0.519294143
MDV,2015,0.294400305,0.459403902,0.52940011,0,0.186364383,0.479216576
MDV,2016,0.31430459,0.476719588,0.530201376,0,0.303139836,0.484042853
MDV,2017,0.259381741,0.390338481,0.490502119,0.032242753,0.120940134,0.520443797
MDV,2018,0.279540837,0.413409352,0.494154453,0.050560281,0.180961043,0.52767545
MDV,2019,0.250832439,0.39526096,0.492881358,0,0.152400389,0.536503375
MLI,2008,0.088436589,0.093087688,0.079387575,0,0.410683662,0.424713761
MLI,2009,0.043401994,0.07446488,0.033237971,0.036048286,0.416050941,0.363088101
MLI,2010,0.093663596,0.075200252,0.068463683,0.074150212,0.415471017,0.410541803
MLI,2011,0.191330239,0.281862795,0.06390103,0.035117745,0.480861515,0.422913581
MLI,2012,0.121836297,0.266887069,0.05825856,0,0.412745178,0.444159538
MLI,2013,0.090891086,0.220052511,0.039728236,0,0.408249259,0.451453626
MLI,2014,0.034937564,0.008185534,0.021730205,0,0.360536099,0.427482247
MLI,2015,0.068545163,0.009184703,0.003162848,0.033316612,0.355863959,0.413966447
MLI,2016,0.091901809,0.024718914,0.002051058,0.065462962,0.389124662,0.445901245
MLI,2017,0.062996194,0.068197355,0.003275446,0.032242753,0.312995344,0.485087663
MLI,2018,0.097265817,0.069287196,0.002801229,0.050560281,0.515897691,0.478812724
MLI,2019,0.110437296,0.102469958,0.010728523,0.074042909,0.47666204,0.485583991
MLT,2008,0.67338866,0.629042506,0.752153933,0.143136889,0.889022768,0.825248718
MLT,2009,0.657307327,0.508124352,0.747917712,0.129103005,0.867582083,0.866921663
MLT,2010,0.682614863,0.591612995,0.729093254,0.151956186,0.892054975,0.865510106
MLT,2011,0.690778673,0.635032058,0.704134226,0.116031297,0.88252151,0.848313749
MLT,2012,0.706658483,0.640766978,0.736979425,0.224881202,0.859029472,0.848541617
MLT,2013,0.714912355,0.649581611,0.716550589,0.22141476,0.880180657,0.829718351
MLT,2014,0.753218114,0.796184421,0.717180789,0.210411757,0.860681891,0.799356759
MLT,2015,0.731005311,0.762913883,0.706828713,0.243981838,0.836374462,0.774522781
MLT,2016,0.672475934,0.710882902,0.713774324,0.15900889,0.81273675,0.752180457
MLT,2017,0.690972745,0.738877058,0.646878779,0.229540199,0.831297815,0.764994204
MLT,2018,0.707905412,0.754049122,0.676371038,0.315484583,0.770127714,0.747416735
MLT,2019,0.691365838,0.781538487,0.675988257,0.24799341,0.768084884,0.750126958
MRT,2008,0.097119466,0.094531067,0.159396097,0,0.289762646,0.42544654
MRT,2009,0.077059634,0.075757869,0.129670546,0,0.286437929,0.52413553
MRT,2010,0.095980212,0.076652892,0.106353752,0,0.346970499,0.510577083
MRT,2011,0.127261639,0.080891483,0.108459286,0,0.293068767,0.484768093
MRT,2012,0.062826775,0.076362319,0.093323104,0,0.248062328,0.479818523
MRT,2013,0.030936116,0.018375449,0.076028228,0,0.300044209,0.472477555
MRT,2014,0.059634678,0.019583095,0.08071781,0.033889674,0.250331432,0.454307973
MRT,2015,0.133040488,0.022810711,0.088433206,0,0.462701589,0.433631063
MRT,2016,0.134603307,0.103344277,0.093967356,0.032731473,0.356502861,0.464865059
MRT,2017,0.114601709,0.171144739,0.079734482,0,0.282767147,0.497232109
MRT,2018,0.06443619,0.067926325,0.080670282,0.074069478,0.191430464,0.507530153
MRT,2019,0.072144024,0.022668473,0.080267943,0.063777097,0.298512071,0.51847434
MUS,2008,0.345000029,0.084117785,0.527699411,0.046301607,0.496152133,0.738147378
MUS,2009,0.342912644,0.16591771,0.51249516,0.045406614,0.551126599,0.788641691
MUS,2010,0.338790268,0.174792528,0.512693763,0.070115067,0.464106023,0.766166151
MUS,2011,0.393275648,0.181608602,0.511478305,0.080913559,0.537924945,0.772552013
MUS,2012,0.344819784,0.198512197,0.511126399,0.055487551,0.471015155,0.784233451
MUS,2013,0.357560158,0.183429286,0.502040148,0.034189932,0.574954867,0.800291538
MUS,2014,0.42323482,0.24128446,0.550448835,0.117239036,0.547470868,0.799589217
MUS,2015,0.431827933,0.25530842,0.548860908,0.052805565,0.664684534,0.774072826
MUS,2016,0.49284336,0.273983806,0.563050628,0.204429254,0.678010881,0.789007425
MUS,2017,0.41836831,0.359691232,0.486069351,0.090516821,0.543313861,0.800313711
MUS,2018,0.428694069,0.401038408,0.486323625,0.16091609,0.476241827,0.811353028
MUS,2019,0.445130795,0.480472475,0.48840633,0.174093321,0.482080251,0.753251135
MEX,2008,0.475141317,0.30445227,0.491995305,0.464640915,0.667130709,0.482931554
MEX,2009,0.477074027,0.31164375,0.476795912,0.488317996,0.705856383,0.483700097
MEX,2010,0.476384789,0.312266856,0.466448039,0.512848795,0.681025922,0.482028216
MEX,2011,0.541824698,0.51354301,0.446411699,0.498063922,0.709632576,0.481080383
MEX,2012,0.434303641,0.209854201,0.449961096,0.464324057,0.685596168,0.506165326
MEX,2013,0.477466077,0.336887449,0.432170689,0.500018656,0.736029863,0.513151348
MEX,2014,0.520011663,0.479295462,0.430809945,0.465570301,0.710969687,0.502587497
MEX,2015,0.541375279,0.475918293,0.429018349,0.503851473,0.726447225,0.481688887
MEX,2016,0.560636461,0.531715691,0.431131274,0.52175802,0.721824467,0.505572379
MEX,2017,0.550445199,0.601495624,0.386229545,0.509858251,0.668169379,0.546454191
MEX,2018,0.538310409,0.547850967,0.409475952,0.50658834,0.682760119,0.553653121
MEX,2019,0.536552548,0.549465418,0.408281565,0.502964377,0.688574612,0.558994412
MDA,2008,0.455100834,0.569561124,0.554748535,0.292736381,0.385141313,0.595293582
MDA,2009,0.411279857,0.30994755,0.541699946,0.31085828,0.425622523,0.609466255
MDA,2010,0.446527332,0.462376893,0.528487742,0.295321077,0.440946579,0.586277902
MDA,2011,0.463856578,0.519318163,0.496548206,0.208250254,0.527369142,0.53379631
MDA,2012,0.423840255,0.526195169,0.503953576,0.190675527,0.477347821,0.548785269
MDA,2013,0.452802479,0.655788243,0.49097988,0.122887343,0.562138081,0.568620145
MDA,2014,0.458723933,0.66754818,0.465637207,0.141317427,0.508607984,0.550219059
MDA,2015,0.502399743,0.763127983,0.443982899,0.228607535,0.513294578,0.495979071
MDA,2016,0.526162624,0.844535053,0.420318276,0.295824319,0.509635508,0.483122051
MDA,2017,0.405085862,0.70816052,0.362023979,0.160028502,0.413784385,0.476782411
MDA,2018,0.423724055,0.719478428,0.366397828,0.196159154,0.465719223,0.447244406
MDA,2019,0.411410987,0.698176503,0.368861318,0.181750149,0.452589095,0.464076877
MNG,2008,0.235646054,0.10064964,0.536228061,0,0.197558343,0.623026788
MNG,2009,0.244121686,0.111407936,0.539193153,0.072096601,0.264705122,0.629493535
MNG,2010,0.230086491,0.115050867,0.537427187,0.035057519,0.246825829,0.611649811
MNG,2011,0.270977348,0.119326279,0.555492342,0,0.30592981,0.56698072
MNG,2012,0.275610864,0.174734399,0.564575136,0.081287794,0.243430972,0.629291773
MNG,2013,0.290143371,0.203129858,0.559670448,0.034189932,0.344204158,0.624658883
MNG,2014,0.323626727,0.206074849,0.561808944,0.053713858,0.325252205,0.668276846
MNG,2015,0.33033213,0.203509644,0.551876962,0.077358775,0.316516608,0.651453257
MNG,2016,0.30508849,0.209701896,0.545312762,0.091888882,0.237044975,0.632291138
MNG,2017,0.31606853,0.215541646,0.484316737,0.133997172,0.288543552,0.672118783
MNG,2018,0.267269254,0.191288173,0.502987087,0.06379997,0.230272949,0.651988387
MNG,2019,0.264113188,0.198534071,0.50450927,0.050542165,0.200671196,0.67363596
MNE,2008,0.447360963,0.459121317,0.696854293,0.089164205,0.299752295,0.761126459
MNE,2009,0.405389458,0.358712971,0.703901172,0,0.373829812,0.801091135
MNE,2010,0.416954756,0.366450161,0.710689724,0.055564866,0.364116728,0.755020022
MNE,2011,0.458443344,0.378560126,0.708727539,0.055660311,0.449087679,0.716365278
MNE,2012,0.375900924,0.377489865,0.717037559,0,0.342289537,0.680990338
MNE,2013,0.412222832,0.328405738,0.695724428,0.108379506,0.457894236,0.674304009
MNE,2014,0.435353965,0.415576309,0.704785883,0.101669036,0.356873155,0.64072454
MNE,2015,0.426903784,0.41854766,0.68162483,0.099949829,0.343321621,0.616757572
MNE,2016,0.427974165,0.415137917,0.671369374,0.103756331,0.399348736,0.613085568
MNE,2017,0.454584181,0.626537085,0.583757818,0.134449795,0.338211238,0.634646177
MNE,2018,0.44747451,0.623259008,0.590689838,0.105969429,0.369464636,0.631298363
MNE,2019,0.46503979,0.641795456,0.589591563,0.118001618,0.418405116,0.642535508
MAR,2008,0.308259904,0.205324113,0.268567234,0.167568401,0.505510509,0.702848196
MAR,2009,0.270575523,0.171948612,0.263089836,0.137248665,0.531908333,0.722481847
MAR,2010,0.350269854,0.367418557,0.257312536,0.223295435,0.508026481,0.713255167
MAR,2011,0.412518114,0.478517622,0.240961149,0.180128843,0.562466681,0.784773588
MAR,2012,0.438958406,0.58554095,0.250689775,0.279350072,0.502438724,0.795867324
MAR,2013,0.396459848,0.530806065,0.245349467,0.18776606,0.579825938,0.792888284
MAR,2014,0.429850727,0.539347529,0.254356891,0.249171495,0.537229896,0.76286459
MAR,2015,0.455868542,0.519459069,0.256541401,0.330819696,0.527873874,0.75272888
MAR,2016,0.453548044,0.514346778,0.256538063,0.333013982,0.537351787,0.74461323
MAR,2017,0.444161952,0.530153036,0.23440361,0.369670898,0.496244997,0.774622858
MAR,2018,0.439025402,0.498085946,0.244274631,0.390201807,0.525802314,0.770957291
MAR,2019,0.446149856,0.526210249,0.246019945,0.370212406,0.540197551,0.774420083
MOZ,2008,0.06863825,0.093741871,0.157583714,0,0.294058114,0.330414325
MOZ,2009,0.042773582,0.07329081,0.164867535,0,0.251283437,0.403492212
MOZ,2010,0.089550912,0.075151831,0.166237742,0,0.328958869,0.455664814
MOZ,2011,0.115413167,0.082882911,0.152225748,0,0.270654827,0.470767051
MOZ,2012,0.084328331,0.077215813,0.150090754,0.035008743,0.334303081,0.475196302
MOZ,2013,0.090560891,0.088006817,0.11507576,0.05418976,0.394425988,0.485363603
MOZ,2014,0.057284296,0.088497832,0.098015025,0,0.317612499,0.482753247
MOZ,2015,0.103708625,0.089662641,0.112507522,0.033316612,0.307063162,0.49277404
MOZ,2016,0.111970402,0.156132609,0.10605377,0.032731473,0.286951989,0.510205209
MOZ,2017,0.078391686,0.172938958,0.09226007,0.032242753,0.170861468,0.528532267
MOZ,2018,0.077145912,0.180558175,0.093856923,0.089554578,0.177356556,0.465482473
MOZ,2019,0.055656023,0.126923859,0.093873672,0.050542165,0.220313847,0.457125425
MMR,2008,0.038173713,0.089926668,0.163096771,0.089164205,0.248502091,0.096213222
MMR,2009,0.000454922,0.070026241,0.15299879,0.036048286,0.314849079,0.064527564
MMR,2010,0.012972485,0.068663418,0.149376378,0.055564866,0.273025692,0.059971906
MMR,2011,0,0,0.139967933,0,0.110300414,0.124252997
MMR,2012,0,0.122847967,0.142209783,0.035008743,0.093390621,0.227956802
MMR,2013,0.028361935,0.067932323,0.135444537,0.034189932,0.361430109,0.291638196
MMR,2014,0.043307558,0.076263122,0.129023999,0.078689411,0.230832845,0.316062599
MMR,2015,0.100370884,0.093225911,0.12580426,0.099949829,0.247500509,0.330010325
MMR,2016,0.080670871,0.107447244,0.125455767,0.08460965,0.16495356,0.367780477
MMR,2017,0.173161671,0.245089307,0.112057775,0.141620353,0.41288504,0.44013074
MMR,2018,0.204246461,0.327323914,0.11713706,0.140114844,0.440850526,0.462638438
MMR,2019,0.221864164,0.341834873,0.118100174,0.191331253,0.426633984,0.483895034
NAM,2008,0.2657727,0.114269242,0.405905128,0.03449342,0.466801673,0.647089243
NAM,2009,0.233368576,0.091786861,0.387602896,0.036048286,0.521935523,0.663891792
NAM,2010,0.211356625,0.093401767,0.37431109,0,0.458353728,0.651061058
NAM,2011,0.292198837,0.101901151,0.360941559,0.070235476,0.588652372,0.648482323
NAM,2012,0.24118121,0.154077455,0.371965736,0.035008743,0.509368062,0.65636766
NAM,2013,0.220751077,0.098860823,0.363571435,0.034189932,0.564146221,0.647576809
NAM,2014,0.214362234,0.060725134,0.346759796,0.053713858,0.509869635,0.619825006
NAM,2015,0.257311106,0.123001151,0.347436339,0.086122192,0.490861863,0.610128939
NAM,2016,0.274657816,0.12405926,0.342126519,0.103756331,0.514310777,0.673594356
NAM,2017,0.277439147,0.248395443,0.298724592,0.096728221,0.468896478,0.705045641
NAM,2018,0.304083228,0.301003039,0.302821428,0.15668343,0.484527201,0.689237297
NAM,2019,0.340328962,0.40739435,0.301869333,0.148034692,0.535427332,0.698157072
NPL,2008,0.144934133,0.097779214,0.237180919,0.03449342,0.21527794,0.600020349
NPL,2009,0.140919194,0.077291869,0.226030812,0.072096601,0.277952135,0.686719716
NPL,2010,0.141110331,0.075974986,0.228599176,0.055564866,0.227545232,0.698109627
NPL,2011,0.239541948,0.144528881,0.235420913,0.070235476,0.396897435,0.672115684
NPL,2012,0.231630191,0.161405757,0.268316031,0.125505045,0.353317291,0.671679616
NPL,2013,0.20932287,0.111404605,0.26228559,0.102569781,0.405525446,0.678444743
NPL,2014,0.207354456,0.11330156,0.251704037,0.095140353,0.320083767,0.661128342
NPL,2015,0.233933777,0.11997319,0.247702137,0.105611146,0.310513765,0.661775768
NPL,2016,0.225448787,0.127061397,0.231779978,0.127878308,0.285594374,0.676992476
NPL,2017,0.205143988,0.125674248,0.202349797,0.122759543,0.23135674,0.757723332
NPL,2018,0.23114337,0.228563309,0.206034228,0.124629743,0.281491846,0.748214066
NPL,2019,0.264609635,0.322586805,0.206197858,0.132972837,0.266116709,0.779266179
NLD,2008,0.954830408,0.939474285,0.915574789,0.657782495,0.842862308,0.834687948
NLD,2009,0.945810378,0.734527588,0.907084465,0.672237337,0.842336416,0.856158316
NLD,2010,0.949633002,0.843405187,0.904264808,0.669755042,0.828599513,0.851942003
NLD,2011,0.94688338,0.857313812,0.874729097,0.66611886,0.843072653,0.836931586
NLD,2012,0.956400275,0.847563088,0.899057031,0.684992373,0.824894428,0.837760449
NLD,2013,0.97841996,0.849175572,0.916627288,0.661706626,0.851525366,0.83649838
NLD,2014,0.977275789,0.820013762,0.909425259,0.655853033,0.844212592,0.815256536
NLD,2015,0.971034825,0.853418708,0.904968202,0.658738673,0.853463769,0.81358099
NLD,2016,0.960024536,0.828381717,0.901166618,0.660637975,0.858592331,0.809153378
NLD,2017,0.975095868,0.974959016,0.800985158,0.665467858,0.83302784,0.842753232
NLD,2018,0.950881779,0.940368772,0.805658102,0.650996566,0.844356,0.831257284
NLD,2019,0.951350272,0.947702766,0.803659499,0.654965341,0.835362434,0.825999379
NZL,2008,0.822614849,0.897561967,0.989088476,0.460266024,0.478060067,0.885737598
NZL,2009,0.811020196,0.689386368,1,0.467354953,0.532437623,0.914657176
NZL,2010,0.776870012,0.697897434,0.985794783,0.439879984,0.503441989,0.895257473
NZL,2011,0.861332059,0.917381585,1,0.455994993,0.547566533,0.887442112
NZL,2012,0.84963727,0.903237879,1,0.482761353,0.508901537,0.884602547
NZL,2013,0.849628508,0.909252584,0.963705599,0.42679143,0.577376604,0.878778279
NZL,2014,0.841501653,0.844727814,0.939539552,0.464556068,0.524879336,0.863436639
NZL,2015,0.803064287,0.813147426,0.923940599,0.440647334,0.506965041,0.873405457
NZL,2016,0.797728181,0.813337684,0.918643832,0.433601975,0.524451137,0.885753274
NZL,2017,0.786202312,0.869111776,0.81342274,0.44693774,0.476781935,0.917749107
NZL,2018,0.779096246,0.878436625,0.826482356,0.42822212,0.495322377,0.913704336
NZL,2019,0.789090037,0.908832192,0.825752556,0.43408671,0.493558407,0.922287881
NIC,2008,0.168397129,0.107386097,0.381702721,0,0.169914514,0.574042559
NIC,2009,0.160298571,0.089023836,0.362691134,0.036048286,0.287841708,0.576298714
NIC,2010,0.142968267,0.094849192,0.351813674,0,0.248251796,0.53340447
NIC,2011,0.18734026,0.105884053,0.328999311,0,0.300124705,0.512167752
NIC,2012,0.148341477,0.171798259,0.323490173,0.035008743,0.212890878,0.520152807
NIC,2013,0.118519738,0.120077394,0.299525946,0,0.286744714,0.534218371
NIC,2014,0.120948799,0.125479817,0.294240117,0,0.179647148,0.524050415
NIC,2015,0.159944832,0.131075829,0.297362,0.033316612,0.192723051,0.516830146
NIC,2016,0.154761165,0.137869209,0.316762984,0,0.199941173,0.540172279
NIC,2017,0.136178181,0.157575324,0.279974014,0,0.160526991,0.577277303
NIC,2018,0.183809549,0.268113583,0.285054237,0.031899985,0.216439247,0.598662019
NIC,2019,0.194525182,0.244827136,0.285441607,0.050542165,0.26782009,0.591107905
NGA,2008,0.178275764,0.12320032,0.465017676,0.123657629,0.065455839,0.390281558
NGA,2009,0.159388453,0.027346948,0.447438955,0.165280089,0.135989517,0.485437989
NGA,2010,0.212157801,0.223028541,0.435949326,0.16073747,0.126257762,0.478377879
NGA,2011,0.291907489,0.457382619,0.413737476,0.16308175,0.157179147,0.391568989
NGA,2012,0.14363277,0.181642979,0.349223644,0.18372336,0.089963429,0.362318695
NGA,2013,0.144597232,0.210176557,0.328836352,0.192963034,0.167598471,0.343470454
NGA,2014,0.179177597,0.204520658,0.357396424,0.1950313,0.141924352,0.311665982
NGA,2015,0.198823437,0.210575044,0.361376137,0.192615315,0.117126688,0.314830571
NGA,2016,0.268140256,0.474793255,0.361036927,0.215041086,0.149223283,0.30883503
NGA,2017,0.227690816,0.374267578,0.321383894,0.229867593,0.076646559,0.357664973
NGA,2018,0.184690937,0.230013907,0.326335609,0.239750683,0.096851051,0.33332929
NGA,2019,0.201162309,0.260483176,0.325484693,0.247292057,0.145151183,0.284271359
MKD,2008,0.443840206,0.667999685,0.576732874,0.080091253,0.437543243,0.625803769
MKD,2009,0.435444117,0.574761391,0.543251097,0.083701551,0.461407334,0.641525567
MKD,2010,0.458205104,0.613575935,0.574632824,0.105172597,0.418038666,0.632655978
MKD,2011,0.518424213,0.640148878,0.548525035,0.13370572,0.542300463,0.628124237
MKD,2012,0.441053122,0.5850389,0.543801546,0.105026238,0.459268242,0.639802575
MKD,2013,0.46058476,0.588222683,0.526431501,0.133576304,0.535757422,0.645261526
MKD,2014,0.449748278,0.549884558,0.498486161,0.143960893,0.492091596,0.616034448
MKD,2015,0.447621137,0.566090167,0.47546947,0.13016437,0.493865162,0.612809837
MKD,2016,0.433128119,0.570687413,0.482769132,0.076000139,0.512815177,0.623913407
MKD,2017,0.437958777,0.667447329,0.447703987,0.074865334,0.47215417,0.635483027
MKD,2018,0.473151982,0.668891668,0.455534458,0.164920509,0.515055239,0.637843669
MKD,2019,0.463394076,0.642866433,0.451667547,0.151626438,0.524112403,0.648309112
NOR,2008,0.830079973,0.829358578,0.953141749,0.481904954,0.573981941,0.823501527
NOR,2009,0.820556879,0.666203439,0.946404398,0.469804823,0.623543978,0.873490274
NOR,2010,0.807381511,0.687220097,0.934625745,0.486565739,0.610324442,0.871933222
NOR,2011,0.816412151,0.70265609,0.904048741,0.476338863,0.646740377,0.864166975
NOR,2012,0.797271073,0.725714743,0.92476964,0.482024878,0.569242418,0.857937038
NOR,2013,0.827807844,0.714888692,0.911124766,0.498179704,0.647974193,0.84818238
NOR,2014,0.850522518,0.78096354,0.907750726,0.486155003,0.612560272,0.836611092
NOR,2015,0.837604463,0.752424538,0.932391107,0.479504675,0.623828709,0.838421643
NOR,2016,0.844755292,0.747152686,0.933886588,0.494219363,0.641657829,0.861879647
NOR,2017,0.877527714,0.984795272,0.823006272,0.498962015,0.601300359,0.90157193
NOR,2018,0.876556635,0.990245521,0.845964968,0.520231724,0.591230035,0.898122311
NOR,2019,0.862925053,0.959391117,0.845255196,0.51742655,0.578260839,0.900038779
OMN,2008,0.320565403,0.240264878,0.493598193,0.089164205,0.399314314,0.589991808
OMN,2009,0.304661244,0.220732018,0.479932994,0.108144887,0.418164313,0.601214647
OMN,2010,0.317944378,0.235027269,0.477556765,0.143296376,0.370953411,0.644804537
OMN,2011,0.404533535,0.406327874,0.48774755,0.14643836,0.408196598,0.615069032
OMN,2012,0.362827092,0.436721087,0.487788945,0.182376429,0.305691332,0.617538154
OMN,2013,0.379697472,0.468310833,0.463033468,0.158773109,0.445289046,0.615838945
OMN,2014,0.394380212,0.497524619,0.459539026,0.16463542,0.365721136,0.593411684
OMN,2015,0.404120117,0.572196603,0.459481955,0.15275541,0.27867806,0.594968379
OMN,2016,0.444411248,0.581495225,0.453891516,0.213009745,0.344262898,0.683231294
OMN,2017,0.405516982,0.553921282,0.395926833,0.18967253,0.316570729,0.742516995
OMN,2018,0.455486625,0.589306712,0.402186096,0.26241222,0.442842871,0.737715244
OMN,2019,0.448589504,0.617022812,0.40092054,0.231427506,0.44129169,0.728945434
PAK,2008,0.210252076,0.22929129,0.148979247,0.210703939,0.358076751,0.538429081
PAK,2009,0.212125674,0.245633751,0.148993582,0.21379298,0.406550258,0.556694925
PAK,2010,0.21295394,0.241039336,0.137578979,0.234900892,0.392899513,0.482712328
PAK,2011,0.240744278,0.241150707,0.125864431,0.2362694,0.429505736,0.461824268
PAK,2012,0.194776282,0.229383737,0.111157931,0.261999041,0.371991277,0.440798432
PAK,2013,0.156775683,0.184158206,0.093026966,0.245139197,0.441607237,0.420512617
